snapshot_date,commissioning_month,size_segment,plant_count,unit_count,power_gw,energy_gwh,median_duration_hours,network_verified_plant_count,period_complete
2026-09-11,2008-12-01,small,6,6,0.00002324,0.00002974,1,5,true
2026-09-11,2009-01-01,overall,4,4,0.0000264,0.0000298,0.9735,2,true
2026-09-11,2009-01-01,small,4,4,0.0000264,0.0000298,0.9735,2,true
2026-09-11,2009-03-01,overall,4,4,0.000045745,0.00004618,0.999913867,2,true
2026-09-11,2009-03-01,small,4,4,0.000045745,0.00004618,0.999913867,2,true
2026-09-11,2009-04-01,medium,1,1,0.0000126,0.000056,4.444444444,0,true
2026-09-11,2009-04-01,overall,6,6,0.00003377,0.00009077,1,2,true
2026-09-11,2009-04-01,small,5,5,0.00002117,0.00003477,1,2,true
2026-09-11,2009-05-01,overall,6,6,0.00004549,0.00004135,1,5,true
2026-09-11,2009-05-01,small,6,6,0.00004549,0.00004135,1,5,true
2026-09-11,2009-06-01,overall,1,1,0.0000054,0.0000054,1,1,true
2026-09-11,2009-06-01,small,1,1,0.0000054,0.0000054,1,1,true
2026-09-11,2009-07-01,overall,4,4,0.00003003,0.00003079,1.028571429,3,true
2026-09-11,2009-07-01,small,4,4,0.00003003,0.00003079,1.028571429,3,true
2026-09-11,2009-08-01,overall,4,4,0.00002424,0.00003374,1.340909091,3,true
2026-09-11,2009-08-01,small,4,4,0.00002424,0.00003374,1.340909091,3,true
2026-09-11,2009-09-01,overall,4,4,0.0000207,0.00002651,1.105885167,3,true
2026-09-11,2009-09-01,small,4,4,0.0000207,0.00002651,1.105885167,3,true
2026-09-11,2009-10-01,medium,1,1,0.00003,0.0000315,1.05,0,true
2026-09-11,2009-10-01,overall,5,5,0.000063066,0.00008747,1.19,3,true
2026-09-11,2009-10-01,small,4,4,0.000033066,0.00005597,1.387438272,3,true
2026-09-11,2009-11-01,overall,6,6,0.00008851,0.00009323,1,4,true
2026-09-11,2009-11-01,small,6,6,0.00008851,0.00009323,1,4,true
2026-09-11,2009-12-01,medium,1,1,0.000009,0.00006997,7.774444444,0,true
2026-09-11,2009-12-01,overall,17,17,0.00014052,0.00021795,1.093333333,6,true
2026-09-11,2009-12-01,small,16,16,0.00013152,0.00014798,1.090144928,6,true
2026-09-11,2010-01-01,overall,1,1,0.00000636,0.00000636,1,0,true
2026-09-11,2010-01-01,small,1,1,0.00000636,0.00000636,1,0,true
2026-09-11,2010-02-01,overall,5,5,0.0000307,0.00004418,1.051136364,3,true
2026-09-11,2010-02-01,small,5,5,0.0000307,0.00004418,1.051136364,3,true
2026-09-11,2010-03-01,medium,1,1,0.00015,0.00015,1,1,true
2026-09-11,2010-03-01,overall,9,9,0.00024226,0.00024161,1,6,true
2026-09-11,2010-03-01,small,8,8,0.00009226,0.00009161,1,5,true
2026-09-11,2010-04-01,overall,4,4,0.00002643,0.00003235,1,4,true
2026-09-11,2010-04-01,small,4,4,0.00002643,0.00003235,1,4,true
2026-09-11,2010-05-01,overall,10,10,0.00004115,0.00008098,2.636363636,7,true
2026-09-11,2010-05-01,small,10,10,0.00004115,0.00008098,2.636363636,7,true
2026-09-11,2010-06-01,medium,3,3,0.000130696,0.00021914,1.905197378,1,true
2026-09-11,2010-06-01,overall,24,24,0.000279686,0.000422276,1.164021878,15,true
2026-09-11,2010-06-01,small,21,21,0.00014899,0.000203136,1.085714286,14,true
2026-09-11,2010-07-01,overall,2,2,0.00005488,0.00004158,0.734,0,true
2026-09-11,2010-07-01,small,2,2,0.00005488,0.00004158,0.734,0,true
2026-09-11,2010-08-01,medium,1,1,0.000096,0.000134,1.395833333,1,true
2026-09-11,2010-08-01,overall,9,9,0.00014407,0.000176222,1,6,true
2026-09-11,2010-08-01,small,8,8,0.00004807,0.000042222,1,5,true
2026-09-11,2010-09-01,medium,1,1,0.00001629,0.00009,5.524861878,0,true
2026-09-11,2010-09-01,overall,18,18,0.000131325,0.00024259,1.073777589,13,true
2026-09-11,2010-09-01,small,17,17,0.000115035,0.00015259,1.013684211,13,true
2026-09-11,2010-10-01,overall,8,8,0.00003334,0.00004569,1.369565217,6,true
2026-09-11,2010-10-01,small,8,8,0.00003334,0.00004569,1.369565217,6,true
2026-09-11,2010-11-01,overall,9,9,0.00010448,0.00006391,1,3,true
2026-09-11,2010-11-01,small,9,9,0.00010448,0.00006391,1,3,true
2026-09-11,2010-12-01,medium,1,1,0.00006,0.00006072,1.012,0,true
2026-09-11,2010-12-01,overall,13,13,0.00012687,0.00016176,1.012,8,true
2026-09-11,2010-12-01,small,12,12,0.00006687,0.00010104,1.05,8,true
2026-09-11,2011-01-01,overall,3,3,0.000013804,0.00002397,1.553794428,2,true
2026-09-11,2011-01-01,small,3,3,0.000013804,0.00002397,1.553794428,2,true
2026-09-11,2011-02-01,overall,3,3,0.000011,0.0000246,2.4,1,true
2026-09-11,2011-02-01,small,3,3,0.000011,0.0000246,2.4,1,true
2026-09-11,2011-03-01,overall,6,6,0.0000364,0.00004447,1.017857143,3,true
2026-09-11,2011-03-01,small,6,6,0.0000364,0.00004447,1.017857143,3,true
2026-09-11,2011-04-01,overall,17,17,0.00008443,0.00009131,1.02,8,true
2026-09-11,2011-04-01,small,17,17,0.00008443,0.00009131,1.02,8,true
2026-09-11,2011-05-01,overall,18,18,0.00009476,0.00014668,1.483333333,15,true
2026-09-11,2011-05-01,small,18,18,0.00009476,0.00014668,1.483333333,15,true
2026-09-11,2011-06-01,medium,2,2,0.00003968,0.00010857,2.823141892,2,true
2026-09-11,2011-06-01,overall,35,35,0.000237504,0.00038603,1.818181818,24,true
2026-09-11,2011-06-01,small,33,33,0.000197824,0.00027746,1.772727273,22,true
2026-09-11,2011-07-01,medium,2,2,0.000086425,0.00005946,0.569511298,1,true
2026-09-11,2011-07-01,overall,20,20,0.000195125,0.00019671,1.166666667,17,true
2026-09-11,2011-07-01,small,18,18,0.0001087,0.00013725,1.333333333,16,true
2026-09-11,2011-08-01,medium,1,1,0.000077546,0.00007754,0.999922627,1,true
